start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
,4/9/2018,India,"It affected more than one city in the same state, province, or region","Gwalior, Bhind, Morena and Jabalpur districts of Madhya Pradesh",Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,http://www.india.com/news/india/bharat-bandh-on-april-10-heavy-security-in-madhya-pradesh-rajasthan-in-wake-of-call-for-shutdown-internet-suspended-in-sensitive-cities-2991276/,,,,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,4/9/2018,India,"It only affected one city, county, or village","Jaipur, Rajasthan",Shutdown,Mobile,Full network,State government,,Communal violence,,News media article,https://sflc.in/rti-reply-rajasthan-home-department-reveals-21-unreported-internet-shutdowns,,4/10/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,4/10/2018,India,"It only affected one city, county, or village",UP’s Saharanpur,Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,http://indianexpress.com/article/india/bharat-bandh-live-updates-caste-based-reservation-sc-st-act-dalits-5131094/?#liveblogstart,,,,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,4/10/2018,India,"It affected more than one city in the same state, province, or region","Karauli, Rajasthan",Shutdown,"Broadband, Mobile",Full network,State government,,Communal violence,,CSO KIO partners,https://sflc.in/rti-reply-rajasthan-home-department-reveals-21-unreported-internet-shutdowns,,4/11/2018,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,RTI Request,,APAC
,4/11/2018,India,"It affected more than one city in the same state, province, or region",Anantnag & Kulgam districts of Jammu & Kashmir,Shutdown,Mobile,Full network,Local government,,Political instability,,News media article,https://www.business-standard.com/article/news-ani/kulgam-encounter-mobile-internet-services-suspended-118041100183_1.html,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,4/13/2018,Yemen,"It only affected one city, county, or village",Ma'rib City,Shutdown,"Broadband, Mobile",Full network,Non-government,,Unknown,,News media article,https://www.yemenakhbar.com/1394721,,4/14/2018,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,MENA
,4/13/2018,Russian Federation,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Judiciary,,Information control,,News media article,https://www.nytimes.com/2018/04/13/world/europe/russia-telegram-encryption.html?action=click&contentCollection=Europe&module=RelatedCoverage&region=Marginalia&pgtype=article,Ongoing,,,National security/ Counter-terrorism,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,EECA
,4/14/2018,India,"It affected more than one city in the same state, province, or region","Kapurthala, Jalandhar, Hoshiarpur and Sahid Bhagat Singh Nagar districts of Punjab",Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,https://timesofindia.indiatimes.com/india/phagwara-clashes-mobile-internet-sms-services-suspended-in-4-punjab-districts/articleshow/63762941.cms,,4/16/2018,2,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,APAC
,4/14/2018,India,"It only affected one city, county, or village","Karauli, Rajasthan",Shutdown,Mobile,Full network,State government,,Communal violence,,CSO KIO partners,https://sflc.in/rti-reply-rajasthan-home-department-reveals-21-unreported-internet-shutdowns,,4/14/2018,0.5,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,RTI Request,,APAC
,4/14/2018,India,"It only affected one city, county, or village","Meerut, Uttar Pradesh",Shutdown,Mobile,Full network,State government,,Communal violence,,News media article,https://www.hindustantimes.com/india-news/internet-suspended-meerut-on-high-alert-for-ambedkar-jayanti/story-8fjGW8CuhLXRf865KtA4fL.html,,4/15/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,APAC
,4/17/2018,India,"It affected more than one city in the same state, province, or region","Kathua, Samba, and Jammu districts of Jammu & Kashmir",Shutdown,Mobile,Full network,Local government,,Communal violence,,News media article,http://www.greaterkashmir.com/news/jammu/mobile-internet-service-suspended-in-jammu-after-stone-pelting-protests/282276.html,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,4/20/2018,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama and Islamabad districts of Jammu & Kashmir",Shutdown,Mobile,Full network,Local government,,Communal violence,,News media article,https://kashmirlife.net/high-speed-internet-services-suspended-in-kashmir-parts-172149/,,4/20/2018,0,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,4/20/2018,India,"It only affected one city, county, or village",Rajouri district of Jammu & Kashmir,Shutdown,Mobile,Full network,Local government,,Communal violence,,,https://www.firstpost.com/india/mobile-internet-services-suspended-in-jammu-and-kashmirs-rajouri-after-youths-death-sparks-tension-4439965.html,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,4/24/2018,India,"It only affected one city, county, or village",Tral and Awantipora areas of Pulwama district located in Jammu & Kashmir,Shutdown,Mobile,Full network,Local government,,Political instability,,News media article,https://kashmirlife.net/mobile-internet-suspended-in-awantipora-tral-172696/,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,4/26/2018,Iraq,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Information control,,Social media,"https://twitter.com/InternetIntel/status/991334539388772353, https://www.nytimes.com/2018/05/01/world/middleeast/iran-telegram-app-russia.html",Ongoing,,,National security/ Counter-terrorism,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,MENA
,4/27/2018,Indonesia,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Information control,,Social media,https://twitter.com/InternetIntel/status/991334539388772353,Ongoing,,,National security/ Counter-terrorism,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,APAC
,4/28/2018,Turkey,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Information control,,Social media,https://twitter.com/InternetIntel/status/991334539388772354,Ongoing,,,National security/ Counter-terrorism,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,MENA
,4/29/2018,India,"It affected more than one city in the same state, province, or region","Jalandhar, Hoshiarpur, Kapurthala and SBS Nagar of Punjab",Shutdown,Mobile,Full network,Local government,,Communal violence,,News media article,http://www.newindianexpress.com/nation/2018/apr/29/punjab-phagwara-again-tense-after-dalit-youth-injured-in-clash-died-mobile-internet-services-suspe-1807929.html,,4/30/2018,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,4/30/2018,Côte d'Ivoire,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Non-government,,Unknown,,,https://www.reuters.com/article/ivorycoast-orange/update-2-orange-official-calls-ivory-coast-telecoms-fire-act-of-sabotage-idUSL5N1SM58P,,5/20/2018,20,Sabotage/ Third-party Action,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Africa
,4/30/2018,India,"It affected more than one city in the same state, province, or region",South Kashmir districts,Shutdown,Mobile,Full network,Local government,,Protests,,News media article,https://www.thekashmirmonitor.net/kashmir-shuts-against-pulwama-killings/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,5/4/2018,India,"It only affected one city, county, or village",Aligarh Muslim University,Shutdown,"Broadband, Mobile",Full network,Local government,,Protests,,News media article,https://www.indiatoday.in/india/story/amu-students-boycott-classes-over-jinnah-portrait-row-internet-services-suspended-1226417-2018-05-04,,5/5/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,5/5/2018,India,"It affected more than one city in the same state, province, or region",Srinagar and Ganderbal districts of North Kashmir and all districts of South Kashmir,Shutdown,Mobile,Full network,Local government,,Protests,,News media article,http://www.thehindu.com/news/national/other-states/srinagar-encounter-on-in-chattabal-area/article23781857.ece,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,5/9/2018,India,"It only affected one city, county, or village",Sahranpur district of Uttar Pradesh,Shutdown,"Broadband, Mobile",Full network,Local government,,Other,,News media article,https://www.financialexpress.com/india-news/saharanpur-tense-after-bhim-army-activist-killed-during-maharana-pratap-jayanti-celebrations-internet-services-suspended/1162109/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,5/11/2018,Iraq,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Unknown,,Elections,,Social media,https://twitter.com/IN4SM/status/995023510518059008,,5/11/2018,0.25,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,MENA
,5/11/2018,India,"It only affected one city, county, or village",Badgam district of Central Kashmir,Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,https://kashmirlife.net/authorities-suspended-internet-services-in-budgam-after-militant-attack-174562/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,5/12/2018,India,"It affected more than one city in the same state, province, or region",Hatshyampur in Jhabreda block of Haridwar,Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,https://www.hindustantimes.com/dehradun/dalit-youth-killed-allegedly-over-use-of-canal-water-in-haridwar-village/story-1gDYcUM0u9AM3OmaGo2BIN.html,,,,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,5/12/2018,India,"It only affected one city, county, or village",Aurangabad district of Maharashtra,Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,https://www.newsx.com/national/aurangabad-clash-water-dispute-groups-clash-with-police-1-dead-in-aurangabad-clash-fresh-clash-in-maharashtra-illegal-water-connection-mumbai-police-aurangabad-maharashtra-clashes,,5/12/2018,0,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,5/12/2018,India,"It only affected one city, county, or village",Pulwama district in Jammu and Kashmir,Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,https://www.business-standard.com/article/current-affairs/crpf-trooper-killed-civilian-injured-in-pulwama-gunfight-militants-escape-118051200118_1.html,,,,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,5/19/2018,India,"It affected more than one city in the same state, province, or region",Jammu and Kashmir,Shutdown,Mobile,Full network,Local government,,Other,,News media article,http://www.newindianexpress.com/nation/2018/may/19/internet-suspended-schools-closed-ahead-of-pm-modis-visit-in-jammu--kashmir-1816732.html,,5/20/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,5/24/2018,India,"It affected more than one city in the same state, province, or region","Thoothukudi, Tirunelveli and Kanyakumari",Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,,News media article,https://www.thenewsminute.com/article/thoothukudi-simmers-tn-asks-internet-providers-cut-data-services-3-districts-81813,,5/27/2018,3,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,5/27/2018,Syrian Arab Republic,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,,Exam cheating,,Social media,"https://twitter.com/InternetIntel/status/1001458878142349313, https://twitter.com/InternetIntel/status/1001054110173552640",,6/12/2018,Curfew Style,School Exams,,,,,,,,,,,,,,,,,,,,,,,,,,,,MENA
,5/27/2018,India,"It only affected one city, county, or village",Pulwama district of Jammu & Kashmir,Throttle,Mobile,Full network,Local government,,Communal violence,,News media article,http://risingkashmir.in/news/internet-snapped-train-service-suspended-from-srinagar-to-banihal-326645.html,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,5/31/2018,Iraq,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,,Exam cheating,,Social media,https://twitter.com/InternetIntel/status/1002206333809065985,,5/31/2018,Curfew Style,School Exams,,,,,,,,,,,,,,,,,,,,,,,,,,,,MENA
,6/1/2018,India,"It only affected one city, county, or village","Motphran, Mawkhar and adjoining areas of Shillong in East Khasi hills district of Meghalaya",Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,https://www.financialexpress.com/india-news/shillong-tense-day-after-clashes-curfew-imposed-internet-services-suspended/1189912/,,,,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,6/2/2018,India,"It affected more than one city in the same state, province, or region",Srinagar and Badgam districts of Jammu & Kashmir,"Shutdown, Throttle","Broadband, Mobile",Full network,Local government,,Protests,,News media article,https://economictimes.indiatimes.com/news/defence/mobile-internet-services-suspended-in-srinagar-budgam/articleshow/64425517.cms,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,6/4/2018,Mali,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Elections,,News media article,https://twitter.com/Internet_SF/status/1003572106263781376,,,,Unknown,,,,,,,,,,,,Social media,,,,,,,,,,,,,,,,Africa
,6/6/2018,India,"It affected more than one city in the same state, province, or region",Pulwama and Kulgam districts of South Kashmir,Shutdown,"Broadband, Mobile",Full network,Local government,,Unknown,,News media article,https://kashmirlife.net/internet-suspended-in-south-kashmir-parts-176771/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,6/8/2018,India,"It affected more than one city in the same state, province, or region",Five districts of western Meghalaya,Shutdown,"Broadband, Mobile",Full network,Local government,,Protests,,News media article,https://www.business-standard.com/article/pti-stories/internet-services-suspended-in-garo-hills-after-locals-protest-118060801240_1.html,,,,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,APAC
,6/8/2018,India,"It only affected one city, county, or village","Guwahati, Assam",Shutdown,Mobile,Full network,Local government,,Communal violence,,News media article,https://www.ndtv.com/india-news/2-men-mistaken-for-child-abductors-allegedly-beaten-to-death-in-assam-1864964,,6/9/2018,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,APAC
,6/9/2018,India,"It only affected one city, county, or village","Guwahati, Assam",Shutdown,"Broadband, Mobile",Full network,Local government,,Communal violence,,News media article,http://www.abc.net.au/news/2018-06-12/india-whatsapp-killings-as-fake-child-kidnap-video-spreads/9861788,,6/10/2018,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,6/16/2018,India,"It only affected one city, county, or village",Jaintia-Khasi Hills,Shutdown,Mobile,Full network,Local government,,Unknown,,News media article,https://indianexpress.com/article/india/mobile-internet-services-suspended-in-seven-districts-of-meghalaya-5220431/,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,6/18/2018,India,"It only affected one city, county, or village","Kulgam and Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Communal violence,,News media article,https://thekashmirpress.com/2018/06/18/mobile-internet-suspended-in-anantnag-kulgam/,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,6/21/2018,Algeria,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile","Full network, Service-based",Executive government,,Exam cheating,,News media article,https://www.aljazeera.com/news/2018/06/algeria-iraq-shut-internet-prevent-exam-cheating-180621074343644.html,,6/25/2018,4,School Exams,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,MENA
,6/22/2018,India,"It affected more than one city in the same state, province, or region","Srinagar, Anantnag, Pulwama",Shutdown,Mobile,Full network,Local government,,Political instability,,News media article,http://www.freepressjournal.in/india/jammu-and-kashmir-mobile-internet-services-suspended-in-srinagar-anantnag-pulwama-district/1301980,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,6/25/2018,India,"It affected more than one city in the same state, province, or region","Shopian, Pulwama, Anantnag",Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,https://www.indiatoday.in/india/story/kashmir-shutdown-mla-separatist-leaders-detained-heavy-deployment-of-forces-1269472-2018-06-25,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,6/25/2018,India,"It affected more than one city in the same state, province, or region","Shopian, Pulwama, Anantnag",Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,https://timesofindia.indiatimes.com/city/srinagar/separatist-leaders-mla-detained-in-kashmir/articleshow/64746656.cms,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,6/28/2018,India,"It affected more than one city in the same state, province, or region",Tripura,Shutdown,Mobile,Full network,Local government,,Communal violence,,News media article,http://www.newindianexpress.com/nation/2018/jun/30/mobile-internet-and-sms-services-blocked-in-tripura-after-three-rumoured-child-trafficking-lynchings-1835833.html,,7/1/2018,3,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,APAC
,7/6/2018,India,"It only affected one city, county, or village","Shopian, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,http://www.knskashmir.com/Internet-services-remain-suspended-for-3rd-straight-day-in-South-Kashmir-27974,,7/9/2018,3,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/7/2018,India,"It affected more than one city in the same state, province, or region",Kashmir Valley,Throttle,Mobile,Full network,Local government,,Protests,,News media article,https://timesofindia.indiatimes.com/india/jk-internet-services-suspended-in-most-parts-of-kashmir/articleshow/64898541.cms,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/8/2018,India,"It affected more than one city in the same state, province, or region","North, Central, and South Kashmir",Shutdown,Mobile,Full network,Local government,,Other,,News media article,https://economictimes.indiatimes.com/news/politics-and-nation/mobile-internet-services-suspended-in-entire-kashmir/articleshow/64902969.cms,,7/9/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/10/2018,India,"It only affected one city, county, or village","Shopian, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,State government,,Political instability,,News media article,https://kashmirlife.net/kundlan-gunfight-internet-services-suspended-in-shopian-180063/,,7/11/2018,1,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/12/2018,Iraq,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,,Information control,,News media article,https://www.amnesty.org.uk/press-releases/iraq-internet-cut-stop-protesters-posting-images-security-force-attacks,,7/13/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,MENA
,7/12/2018,India,"It only affected one city, county, or village","Kupwara and Sopore- North Kashmir, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Political instability,,News media article,https://kashmirlife.net/trehgam-killing-mobile-internet-services-suspended-in-north-kashmir-parts-180304/,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/13/2018,Pakistan,"It affected more than one city in the same state, province, or region",Rawalpindi and Islamabad,Shutdown,"Broadband, Mobile",Full network,Executive government,,Political instability,,News media article,http://killswitch.pk/?q=node/78,,7/14/2018,1,National security/ Counter-terrorism,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,APAC
,7/13/2018,Pakistan,"It only affected one city, county, or village",Lahore,Shutdown,Mobile,Full network,Executive government,,Political instability,,News media article,https://dunyanews.tv/en/Pakistan/447857-Mobile-phone-service-suspended-Lahore-Nawaz-Sharif-arrest,,7/13/2018,0,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/14/2018,India,"It affected more than one city in the same state, province, or region",Rajasthan,Shutdown,"Broadband, Mobile",Full network,State government,,Exam cheating,,News media article,https://deccanchronicle.com/nation/current-affairs/120718/internet-to-be-shut-during-constable-recruitment-examinations-in-rajas.html,,7/15/2018,1,School Exams,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/15/2018,Iraq,"It affected more than one city in the same state, province, or region",Northern Iraq including Irbil,Shutdown,Mobile,"Full network, Service-based",Executive government,,Protests,,News media article,https://netblocks.org/reports/study-shows-extent-of-iraq-internet-shutdown-and-social-media-restrictions-during-protests-zPyXjzAE,,7/16/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,MENA
,7/17/2018,Nicaragua,"It affected more than one city in the same state, province, or region","Jinotega, Managua, Leon, and others",Shutdown,"Broadband, Mobile",Full network,Executive government,,Protests,,News media article,https://netblocks.org/reports/nicaragua-regional-internet-disruptions-amid-protests-gdAmMvA9,,7/18/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAC
,7/20/2018,Pakistan,"It affected more than one city in the same state, province, or region",Balochistan,Shutdown,Mobile,Full network,Executive government,,Elections,,News media article,https://www.dawn.com/news/1421358,,7/31/2018,11,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/20/2018,India,"It only affected one city, county, or village",Manipur,Shutdown,Mobile,Full network,Local government,,Political instability,,News media article,https://www.time8.in/new-manipur-university-impasse-home-dept-orders-shutdown-of-internet-services/,,7/26/2018,6,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/22/2018,India,"It affected more than one city in the same state, province, or region","Anantnag and Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,,Political instability,,News media article,https://kashmirlife.net/khudwani-gunfight-mobile-internet-services-suspended-in-kulgam-islamabad-181275/,,7/23/2018,1,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/23/2018,Philippines,"It only affected one city, county, or village","Quezon City - Batasan Complex, Common Wealth Avenue and Culiat",Shutdown,Mobile,Full network,Executive government,,Protests,,Social media,https://twitter.com/nicadoom/status/1021290855775186944?s=21,,7/23/2018,0,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/24/2018,India,"It only affected one city, county, or village",Aurangabad and areas of  Maharashtra,Shutdown,"Broadband, Mobile",Full network,Executive government,,Protests,,News media article,http://www.newindianexpress.com/nation/2018/jul/24/maratha-quota-cop-dies-as-protest-turns-violent-1847970.html,,7/24/2018,0,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/25/2018,India,"It only affected one city, county, or village","Anantnag, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,http://brighterkashmir.com/encounter-breaks-out-in-anantnag-internet-snapped-train-services-suspended/,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/25/2018,Yemen,"It only affected one city, county, or village",Ma'rib City,Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,https://yemen-now.com/news2977324.html,,7/26/2018,1,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,MENA
,7/25/2018,India,"It affected more than one city in the same state, province, or region",Aurangabad and areas of  Maharashtra,Shutdown,"Broadband, Mobile",Full network,State government,,Protests,,News media article,http://www.newindianexpress.com/nation/2018/jul/24/maratha-quota-cop-dies-as-protest-turns-violent-1847970.html,,,,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/26/2018,India,"It only affected one city, county, or village","Navi Mumbai, Maharashtra",Shutdown,"Broadband, Mobile",Full network,State government,,Communal violence,,News media article,https://timesofindia.indiatimes.com/city/mumbai/maratha-quota-stir-internet-services-suspended-in-navi-mumbai/articleshow/65144524.cms,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/29/2018,India,"It affected more than one city in the same state, province, or region",Arunachal Pradesh,Shutdown,Mobile,Full network,Local government,,Exam cheating,,News media article,https://thenewsmill.com/arunachal-govt-orders-suspension-of-internet-across-state-for-appsc-exam/,,,,School Exams,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,7/29/2018,Mali,"It affected locations in more than one state, province, or region","Bamako, Timbaktu, and Gao",Shutdown,"Broadband, Mobile",Service-based,Executive government,,Elections,,News media article,https://ooni.torproject.org/post/mali-disruptions-amid-2018-election/,,8/3/2018,5,Unknown,,,,,,,,,,,,Social media,,,,,,,,,,,,,,,,Africa
,8/2/2018,India,"It affected more than one city in the same state, province, or region","Kupwara, Jammu and Kashmir",Shutdown,"Broadband, Mobile",Full network,Local government,,Political instability,,News media article,https://www.newsx.com/national/2-hizbul-mujahideen-terrorists-killed-security-forces-kupawara-jammu-and-kashmir-internet-services-suspended,,,,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/4/2018,Ethiopia,"It affected more than one city in the same state, province, or region","Somali region, Harar, and Dire Dawa",Shutdown,"Broadband, Mobile",Full network,Executive government,,Communal violence,,News media article,https://qz.com/africa/1351277/ethiopia-internet-shutdown-in-eastern-somali-region/,,8/26/2018,22,National security/ Counter-terrorism,,,,,,,,,,,,,,,,,,,,,,,,,,,,Africa
,8/4/2018,Bangladesh,"It affected more than one city in the same state, province, or region",Dhaka and other cities,Throttle,Mobile,Full network,Local government,,Protests,,News media article,https://netblocks.org/reports/bangladesh-internet-shutdown-student-protests-jDA37KAW,,8/5/2018,1,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/5/2018,India,"It affected more than one city in the same state, province, or region",Several parts of Rajasthan,Shutdown,Mobile,Full network,State government,,Exam cheating,,News media article,https://timesofindia.indiatimes.com/city/jaipur/rajasthan-public-service-commission-exam-mobile-internet-services-to-be-suspended-on-sunday-from-9am-to-1pm/articleshow/65273372.cms,,8/5/2018,0,School Exams,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,8/9/2018,India,"It affected more than one city in the same state, province, or region","Baramati, Shirur, Khed, Junnar, Maval, Bhor and Daund rural tehsils of the district, Maharashtra",Shutdown,"Broadband, Mobile",Full network,Local government,,Protests,,News media article,https://thewire.in/caste/maratha-quota-stir-internet-services-suspended-in-pune-district,,,,Public safety/ Quell unrest/ Restore public order,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
